address,name,size
0x888d84,_ZN24AcceptTokenFriendMessage18getServiceNodeTypeEv,0x8
0x888d8c,_ZNK33AllianceStreamEntryRemovedMessage16getStreamEntryIdEv,0x8
0x888d94,_ZNK22LogicRankedMatchPlayer12isSamePlayerEPKS_,0x30
0x888dc4,_ZN8GameMain12setDebugFlipEb,0x4
0x888dc8,_ZN16LogicSkillClient6decodeEP9BitStreambPK20LogicCharacterClient,0xb0
0x888e78,_ZN15LogicDailyOfferC2Eiiiii,0x10
0x888e88,_ZNSt6__ndk118__stable_sort_moveIRZN14LogicArrayListIiE9sortArrayIZN18LogicMapEditorMode23setEventModifierEnabledEibE3$_0EEvRKT_EUlRKiSA_E_PiEEvT0_SE_S6_NS_15iterator_traitsISE_E15difference_typeEPNSG_10value_typeE,0x30c
0x889194,_ZN29AvatarNameCheckRequestMessage10removeNameEv,0x10
0x8891a4,_ZNK12LogicVector38hashCodeEv,0x24
0x8891c8,_ZN19TimedOfferTimerItemD0Ev,0x4
0x8891cc,_ZNK13MapEditorMode8isLoadedEv,0x10
0x8891dc,_ZN5Debug18getIphoneXSafeAreaEN17ScreenOrientation4EnumEi,0x8
0x8891e4,_ZN9MovieClip35setTextFieldsPixelSnappingRecursiveEb,0xa8
0x88928c,_ZN8Settings15setShootOpacityEf,0x78
0x889304,_ZN21LogicJSONOutReflector29reflectReflectablePointerBaseEPK16LogicReflectablePKci,0xe4
0x8893e8,_inflatePrime,0x98
0x889480,_lv1_frida_killer__ZL26frida_library_guard_threadPv,0x50
0x889918,_ZNK16StartGameMessage14getMessageTypeEv,0x8
0x889920,_ZNKSt6__ndk110__function6__funcIZN11scTaskQueue3runIZN6scglTF12_GLOBAL__N_111convertGLTFEP7SCWFileRKN2fx4gltf8DocumentERK6StringE3$_0EENS_13invoke_resultIT_JEE4typeESI_EUlvE_NS_9allocatorISL_EEFvvEE11target_typeEv,0xc
0x88992c,_ZN14RectangleTimer6updateEf,0xf4
0x889a20,_ZN12BattleScreen19updateViewTransformEf,0x104
0x889b24,_ZN21MapEditorModifierItem10setEnabledEb,0x38
0x889b5c,_ZN14LineConnection14requestFriendsEv,0x84
0x889be0,_ZNK5lzham18search_accelerator17get_max_add_bytesEv,0x18
0x889bf8,_hb_shape_plan_create_cached,0x3b4
0x889fac,_ZN14LogicPlayerMap20setGameModeVariationEi,0x8
0x889fb4,_ZN25LogicClaimAdRewardCommand8destructEv,0x24
0x889fd8,_ZNK18sc3dPanPinchCamera12isAttachedIDEi,0x4c
0x88a024,_ZN9NamePopupD0Ev,0x68
0x88a08c,_ZNK8DataIcon11getIconClipEv,0x8
0x88a094,_ZN19AllianceHeaderEntry6encodeEP10ByteStream,0xe8
0x88a17c,_ZN14TitanOutStream8destructEv,0x4c
0x88a1c8,_ZN9sc3dWorld14drawHierarchicEP15sc3dWorldObjectRK9Matrix44S4_R11RenderQueueRK14ColorTransformPNSt6__ndk16vectorIS1_NSA_9allocatorIS1_EEEE,0x314
0x88a4dc,_ZN20StartSpectateMessage18getServiceNodeTypeEv,0x8
0x88a4e4,_ZNK21LogicBattleModeServer26isGameOverOrRoundResettingEv,0x8
0x88a4ec,_ZN17HeroSwipeSelector15normalizeOffsetEf,0x48
0x88a534,_ZN15LogicDataTables18getRuffsBuffEffectEv,0xc
0x88a540,_ZN26LogicLocalNotificationData8destructEv,0x24
0x88a564,_ZN21LogicBattleModeServer14resetPlayfieldEv,0x4
0x88a568,_ZN5lzham16elemental_vector17increase_capacityEjbjPFvPvS1_jEb,0x150
0x88a6b8,_ZN19AvatarStreamManager27shouldShowReceivedDonationsEv,0x4c
0x88a704,_ZN8GameMain24checkLoginPlatformSwitchEv,0x4
0x88a708,_ZNKSt6__ndk110__function6__funcIZN11AndroidMain16onSurfaceChangedEiiE3$_1NS_9allocatorIS3_EEFvvEE6targetERKSt9type_info,0x1c
0x88a724,_ZNK13LogicItemData10showAlwaysEv,0x8
0x88a72c,_ZN25TeamBotSlotDisableMessage8destructEv,0x28
0x88a754,_ZNKSt6__ndk110__function6__funcIZN19SupercellIdCallback16windowDidDismissEP8_jobjectE3$_0NS_9allocatorIS5_EEFvvEE7__cloneEv,0x38
0x88a78c,_ZN8Databind15JSONInReflector16reflectNextFloatEf,0x5c
0x88a7e8,_ZNK14LoginOkMessage14getMessageTypeEv,0x8
0x88a7f0,_ZNK16LogicOfferBundle18isSkinSectionOfferEv,0x3c
0x88a82c,_ZN9CombatHUD22activateAccessoryInputEv,0x44
0x88a870,_ZN14BattleEndPopup12hasQuestPageEi,0x78
0x88a8e8,_lzham_z_crc32,0x4
0x88a8ec,_ZN8RankItem12touchPressedERK5Touch,0x10
0x88a8fc,_ZN26AllianceStreamEntryMessageC2Ev,0x34
0x88a930,_ZN9TextField7getFontEv,0x30
0x88a960,_ZN6icu_5810Appendable21reserveAppendCapacityEi,0x8
