address,name,size
0xa05d24,_ZNK14AllianceScreen13getScreenTypeEv,0x8
0xa05d2c,_ZNK26OfferPurchaseQuestionPopup15showResourceHUDEv,0x8
0xa05d34,_ZNK2OT7Feature8sanitizeEPNS_21hb_sanitize_context_tEPKNS_6RecordIS0_E18sanitize_closure_tE,0x208
0xa05f3c,_ZNSt6__ndk114__split_bufferIPNS_10shared_ptrI14scAbstractTaskEERNS_9allocatorIS4_EEE10push_frontERKS4_,0x138
0xa06074,_ZNK8Databind4Util13ArrayAccessorI12LogicVector2NSt6__ndk16vectorIS2_NS3_9allocatorIS2_EEEEE8getArrayEv,0x8
0xa0607c,_ZN31LogicRankedMatchResultDebugInfoD0Ev,0x4
0xa06080,_ZNSt6__ndk120__shared_ptr_pointerIP14LogicArrayListI12LogicVector2ENS_14default_deleteIS3_EENS_9allocatorIS3_EEED0Ev,0x24
0xa060a4,_ZN16BattleLogMessageD0Ev,0xc0
0xa06164,_ZNSt6__ndk16__treeINS_12__value_typeIPKcN8Databind16ObjectTypeTraitsEEENS_19__map_value_compareIS3_S6_NS_4lessIS3_EELb1EEENS_9allocatorIS6_EEE7destroyEPNS_11__tree_nodeIS6_PvEE,0x78
0xa061dc,_ZNSt6__ndk120__shared_ptr_emplaceIN8nlohmann6detail20input_buffer_adapterENS_9allocatorIS3_EEED0Ev,0x24
0xa06200,_ZN14HelpshiftTitan27HelpshiftConnectionFallback21closeHelpshiftSessionEv,0x4
0xa06204,_ZNSt6__ndk127__insertion_sort_incompleteIRPFbPK15LogicLocaleDataS3_EPS3_EEbT0_S8_T_,0x330
0xa06534,_ZN5tween6BounceD0Ev,0x4
0xa06538,_ZN8Databind4Util13ArrayAccessorINSt6__ndk112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEE14LogicArrayListIS8_EE15addDefaultValueEv,0x90
0xa065c8,_ZNSt6__ndk16__treeINS_12__value_typeI6StringPN15DownloadManager13DownloadQueue13DownloadEntryEEENS_19__map_value_compareIS2_S7_NS_4lessIS2_EELb1EEENS_9allocatorIS7_EEE25__emplace_unique_key_argsIS2_JNS_4pairIS2_S6_EEEEENSG_INS_15__tree_iteratorIS7_PNS_11__tree_nodeIS7_PvEElEEbEERKT_DpOT0_,0x114
0xa066dc,_ZNSt6__ndk16__treeINS_12__value_typeINS_4pairIiiEEiEENS_19__map_value_compareIS3_S4_NS_4lessIS3_EELb1EEENS_9allocatorIS4_EEE7destroyEPNS_11__tree_nodeIS4_PvEE,0x40
0xa0671c,_ZN4asio9execution6detail17any_executor_base10require_fnINS0_12any_executorIJNS0_12context_as_tIRNS_17execution_contextEEENS1_8blocking7never_tILi0EEENS0_11prefer_onlyINS9_10possibly_tILi0EEEEENSC_INS1_16outstanding_work9tracked_tILi0EEEEENSC_INSG_11untracked_tILi0EEEEENSC_INS1_12relationship6fork_tILi0EEEEENSC_INSN_14continuation_tILi0EEEEEEEENS_10io_context19basic_executor_typeINSt6__ndk19allocatorIvEELj4EEESB_EET_PKvS13_,0xa4
0xa067c0,_ZNK10Projectile14getGroundBasisEv,0x8
0xa067c8,_ZN15LogicEffectDataD0Ev,0x24
0xa067ec,_ZN27BrawlTvChannelNextUpMessageD2Ev,0xd0
0xa068bc,_ZN4asio6detail16service_registry6createINS0_23reactive_socket_serviceINS_2ip3tcpEEENS_10io_contextEEEPNS_17execution_context7serviceEPv,0x8c
0xa06948,_ZNSt6__ndk110__function6__funcIZN8Databind8Migrator16addMigrationStepIN11wendelstein12old_versions15EmitterParamsV0ENS5_7Emitter13EmitterParamsEEEviNS_8functionIFvRT_RT0_EEEEUlvE_NS_9allocatorISH_EEFNS_10unique_ptrIvPFvPvEEEvEE7destroyEv,0x4
0xa0694c,_ZN8safe_jni7ConvertI6StringvE18CallStaticFunctionEP10_jmethodIDP7_jclassz,0x104
0xa06a50,_ZN8safe_jni15static_functionIN5titan3com9supercell5titan22VirtualKeyboardHandlerEvEclIJb6StringEEEvDpT_,0x1c4
0xa06c14,_ZNSt6__ndk120__shared_ptr_emplaceI6StringNS_9allocatorIS1_EEE21__on_zero_shared_weakEv,0x4
0xa06c18,_ZNK37DefaultExpressionEvaluatorEnvironment15mapFunctionNameERK6StringPi,0x8
0xa06c20,_ZNKSt6__ndk120__shared_ptr_pointerIPN8Databind23DefaultObjectTypeTraitsIN11wendelstein7Emitter13EmitterParamsEEENS_14default_deleteIS6_EENS_9allocatorIS6_EEE13__get_deleterERKSt9type_info,0x1c
0xa06c3c,_ZN8nlohmann6detail28json_sax_dom_callback_parserINS_10basic_jsonINSt6__ndk13mapENS3_6vectorENS3_12basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEEblmdS9_NS_14adl_serializerEEEEC2ERSD_NS3_8functionIFbiNS0_6parserISD_E13parse_event_tESF_EEEb,0x108
0xa06d44,_ZN13DataLoaderCSVD2Ev,0x70
0xa06db4,_ZN10GameScreenD0Ev,0x4
0xa06db8,_ZN4asio6detail12posix_threadC2INS0_9scheduler15thread_functionEEET_j,0xf0
0xa06ea8,_ZNSt6__ndk16vectorIN2fx4gltf6CameraENS_9allocatorIS3_EEE7reserveEm,0x1d0
0xa07078,_ZN8safe_jni11PrepareArgsIJ6StringS1_iiS1_iS1_EE3valERKS1_S4_RKiS6_S4_S6_S4_,0x17c
0xa071f4,_ZN11wendelstein17IEmitterComponentD2Ev,0x4
0xa071f8,_ZN6Friend17initializeMembersEv,0xe0
0xa072d8,_ZN4Game21onReachabilityChangedEi,0x4
0xa072dc,_ZN19NameChangeSubScreen7keyDownEi,0x8
